Score,Weight_class,Age,Stance,Wins,Losses,Draws,Total_Fights,Win_Percentage
0.044,super bantamweight,20,right-handed,0,6,0,6,0
0.044,super lightweight,10,right-handed,0,6,0,6,0
0.044,super featherweight,10,right-handed,0,6,0,6,0
0.044,welterweight,12,right-handed,0,6,0,6,0
0.044,lightweight,18,right-handed,0,6,0,6,0
0.044,super welterweight,8,right-handed,0,6,0,6,0
0.044,bantamweight,15,right-handed,0,6,0,6,0
0.044,heavyweight,7,right-handed,0,6,1,7,0.071428571
0.044,super welterweight,11,right-handed,0,6,0,6,0
0.044,super bantamweight,13,right-handed,0,5,1,6,0.083333333
0.044,middleweight,17,right-handed,0,6,1,7,0.071428571
0.044,featherweight,19,right-handed,0,6,1,7,0.071428571
0.044,super featherweight,13,right-handed,0,6,0,6,0
0.044,welterweight,24,right-handed,0,6,0,6,0
0.044,featherweight,NA,right-handed,0,6,0,6,0
0.044,featherweight,17,right-handed,0,6,0,6,0
0.044,flyweight,9,right-handed,0,6,1,7,0.071428571
0.044,super featherweight,12,right-handed,0,6,0,6,0
0.044,super lightweight,26,right-handed,0,6,0,6,0
0.044,super middleweight,16,right-handed,0,6,0,6,0
0.044,super lightweight,19,right-handed,0,6,0,6,0
0.044,featherweight,17,right-handed,0,6,1,7,0.071428571
0.044,super welterweight,30,right-handed,2,16,2,20,0.15
0.044,welterweight,15,right-handed,4,16,1,21,0.214285714
0.044,super lightweight,10,right-handed,4,13,2,19,0.263157895
0.044,super lightweight,19,right-handed,1,12,0,13,0.076923077
0.044,super lightweight,17,right-handed,6,92,0,98,0.06122449
0.044,welterweight,17,right-handed,4,7,0,11,0.363636364
0.044,lightweight,15,right-handed,2,7,0,9,0.222222222
0.044,cruiserweight,30,right-handed,7,13,3,23,0.369565217
0.044,welterweight,NA,right-handed,3,9,2,14,0.285714286
0.043,heavyweight,19,right-handed,22,10,0,32,0.6875
0.043,middleweight,8,right-handed,5,13,2,20,0.3
0.043,super lightweight,27,right-handed,3,30,0,33,0.090909091
0.043,bantamweight,22,right-handed,10,9,3,22,0.522727273
0.043,lightweight,20,right-handed,4,10,5,19,0.342105263
0.043,light flyweight,17,right-handed,7,15,1,23,0.326086957
0.043,light flyweight,11,right-handed,10,8,0,18,0.555555556
0.043,lightweight,16,right-handed,4,8,0,12,0.333333333
0.043,flyweight,22,right-handed,2,13,2,17,0.176470588
0.043,super lightweight,4,right-handed,2,13,2,17,0.176470588
0.043,welterweight,5,right-handed,0,5,0,5,0
0.043,super lightweight,21,right-handed,3,8,0,11,0.272727273
0.043,light heavyweight,24,right-handed,13,18,0,31,0.419354839
0.043,cruiserweight,23,right-handed,5,33,2,40,0.15
0.043,middleweight,9,right-handed,6,9,0,15,0.4
0.045,flyweight,12,right-handed,3,32,2,37,0.108108108
0.045,welterweight,12,right-handed,4,6,1,11,0.409090909
0.045,lightweight,16,right-handed,9,30,7,46,0.27173913
0.045,super welterweight,24,right-handed,27,17,2,46,0.608695652
0.045,welterweight,13,right-handed,7,12,1,20,0.375
0.045,welterweight,21,right-handed,4,18,2,24,0.208333333
0.045,lightweight,19,right-handed,5,7,2,14,0.428571429
0.044,light heavyweight,21,right-handed,4,6,0,10,0.4
0.044,middleweight,12,right-handed,11,11,1,23,0.5
0.044,middleweight,21,right-handed,4,15,3,22,0.25
0.044,lightweight,13,right-handed,5,5,1,11,0.5
0.044,featherweight,18,right-handed,7,8,0,15,0.466666667
0.044,featherweight,8,right-handed,5,5,1,11,0.5
0.044,lightweight,7,right-handed,2,13,2,17,0.176470588
0.044,middleweight,17,right-handed,3,8,1,12,0.291666667
0.044,light flyweight,22,right-handed,3,9,2,14,0.285714286
0.044,super bantamweight,13,right-handed,2,6,2,10,0.3
0.044,cruiserweight,26,right-handed,1,5,5,11,0.318181818
0.044,welterweight,15,right-handed,3,6,0,9,0.333333333
0.044,super welterweight,7,right-handed,4,6,0,10,0.4
0.044,bantamweight,NA,right-handed,2,6,2,10,0.3
0.044,welterweight,17,right-handed,5,27,1,33,0.166666667
0.044,middleweight,24,right-handed,4,6,0,10,0.4
0.044,lightweight,18,right-handed,3,7,1,11,0.318181818
0.044,super lightweight,11,right-handed,5,13,0,18,0.277777778
0.044,welterweight,4,right-handed,2,6,2,10,0.3
0.044,flyweight,22,right-handed,2,6,3,11,0.318181818
0.044,super middleweight,17,right-handed,6,8,0,14,0.428571429
0.044,super featherweight,18,right-handed,3,7,0,10,0.3
0.044,middleweight,17,right-handed,5,11,1,17,0.323529412
0.044,heavyweight,9,right-handed,4,7,0,11,0.363636364
0.044,super lightweight,24,right-handed,6,10,0,16,0.375
0.044,heavyweight,18,right-handed,1,6,0,7,0.142857143
0.044,welterweight,12,right-handed,6,1,0,7,0.857142857
0.044,light heavyweight,14,right-handed,1,6,0,7,0.142857143
0.044,welterweight,8,right-handed,1,8,0,9,0.111111111
0.044,middleweight,10,right-handed,2,6,1,9,0.277777778
0.044,super bantamweight,7,right-handed,1,6,2,9,0.222222222
0.044,super featherweight,21,right-handed,1,6,2,9,0.222222222
0.044,bantamweight,15,right-handed,3,8,0,11,0.272727273
0.044,super welterweight,19,right-handed,2,14,1,17,0.147058824
0.044,super lightweight,19,right-handed,1,6,0,7,0.142857143
0.044,lightweight,14,right-handed,2,6,0,8,0.25
0.044,light flyweight,11,right-handed,1,6,0,7,0.142857143
0.044,minimumweight,10,right-handed,1,7,1,9,0.166666667
0.044,light heavyweight,15,right-handed,1,7,1,9,0.166666667
0.044,minimumweight,18,right-handed,1,6,2,9,0.222222222
0.044,heavyweight,9,right-handed,0,6,1,7,0.071428571
0.044,middleweight,NA,right-handed,1,21,0,22,0.045454545
0.044,welterweight,15,right-handed,1,6,1,8,0.1875
0.045,super flyweight,15,right-handed,2,6,0,8,0.25
0.045,light flyweight,11,right-handed,2,7,1,10,0.25
0.045,heavyweight,31,right-handed,2,7,0,9,0.222222222
0.045,super featherweight,16,right-handed,2,5,0,7,0.285714286
0.045,super lightweight,30,right-handed,1,5,0,6,0.166666667
0.045,super welterweight,NA,right-handed,0,3,0,3,0
0.045,super flyweight,9,right-handed,0,5,0,5,0
0.045,super welterweight,13,right-handed,0,5,0,5,0
0.045,cruiserweight,14,right-handed,0,5,1,6,0.083333333
0.045,super welterweight,11,right-handed,0,5,0,5,0
0.045,welterweight,16,right-handed,0,5,0,5,0
0.045,featherweight,10,right-handed,0,4,0,4,0
0.045,lightweight,NA,right-handed,0,5,0,5,0
0.045,bantamweight,10,right-handed,0,5,0,5,0
0.045,middleweight,21,right-handed,0,5,0,5,0
0.045,super welterweight,5,right-handed,0,5,0,5,0
0.045,super featherweight,11,right-handed,0,5,0,5,0
0.045,flyweight,12,right-handed,0,5,0,5,0
0.045,welterweight,12,right-handed,0,5,0,5,0
0.045,welterweight,9,right-handed,0,5,0,5,0
0.045,cruiserweight,22,right-handed,0,5,0,5,0
0.045,super bantamweight,19,right-handed,0,5,0,5,0
0.045,middleweight,24,right-handed,0,5,0,5,0
0.045,light flyweight,6,right-handed,0,5,0,5,0
0.045,super welterweight,16,right-handed,0,5,1,6,0.083333333
0.045,lightweight,10,right-handed,0,5,0,5,0
0.045,super middleweight,15,right-handed,0,4,0,4,0
0.045,heavyweight,25,right-handed,0,5,0,5,0
0.045,heavyweight,28,right-handed,0,5,1,6,0.083333333
0.045,super bantamweight,15,right-handed,0,5,0,5,0
0.045,super welterweight,19,right-handed,0,5,0,5,0
0.045,featherweight,13,right-handed,0,5,0,5,0
0.045,bantamweight,NA,right-handed,0,5,0,5,0
0.045,lightweight,16,right-handed,0,5,0,5,0
0.045,super lightweight,21,right-handed,0,5,0,5,0
0.045,super featherweight,14,right-handed,0,5,0,5,0
0.045,middleweight,11,right-handed,0,5,1,6,0.083333333
0.045,cruiserweight,18,right-handed,0,5,0,5,0
0.045,super welterweight,NA,right-handed,0,5,0,5,0
0.045,cruiserweight,NA,right-handed,0,5,0,5,0
0.045,welterweight,10,right-handed,0,5,0,5,0
0.045,cruiserweight,19,right-handed,0,5,0,5,0
0.045,light flyweight,10,right-handed,0,5,0,5,0
0.045,bantamweight,NA,right-handed,0,5,0,5,0
0.045,super welterweight,28,right-handed,2,74,2,78,0.038461538
0.045,heavyweight,30,right-handed,2,8,0,10,0.2
0.045,super lightweight,11,right-handed,1,7,1,9,0.166666667
0.045,welterweight,13,right-handed,1,29,3,33,0.075757576
0.045,lightweight,11,right-handed,2,7,3,12,0.291666667
0.045,featherweight,14,right-handed,17,7,0,24,0.708333333
0.045,super lightweight,18,right-handed,4,8,2,14,0.357142857
0.045,super featherweight,12,right-handed,2,5,2,9,0.333333333
0.045,heavyweight,NA,right-handed,3,4,1,8,0.4375
0.045,super lightweight,10,right-handed,4,8,0,12,0.333333333
0.045,super welterweight,19,right-handed,10,7,3,20,0.575
0.045,featherweight,19,right-handed,10,18,1,29,0.362068966
0.045,featherweight,20,right-handed,2,8,0,10,0.2
0.045,welterweight,17,right-handed,8,23,0,31,0.258064516
0.045,lightweight,12,right-handed,3,5,0,8,0.375
0.045,flyweight,13,right-handed,5,9,1,15,0.366666667
0.045,cruiserweight,25,right-handed,2,6,0,8,0.25
0.045,middleweight,15,right-handed,1,5,0,6,0.166666667
0.045,lightweight,11,right-handed,1,5,0,6,0.166666667
0.045,flyweight,13,right-handed,1,5,0,6,0.166666667
0.045,super lightweight,17,right-handed,2,12,0,14,0.142857143
0.045,welterweight,13,right-handed,1,5,0,6,0.166666667
0.045,lightweight,19,right-handed,1,5,0,6,0.166666667
0.045,cruiserweight,20,right-handed,1,6,3,10,0.25
0.045,super middleweight,22,right-handed,2,5,0,7,0.285714286
0.045,super lightweight,17,right-handed,2,5,0,7,0.285714286
0.045,heavyweight,19,right-handed,2,5,0,7,0.285714286
0.045,middleweight,15,right-handed,2,5,0,7,0.285714286
0.045,middleweight,18,right-handed,4,16,1,21,0.214285714
0.045,super middleweight,15,right-handed,2,7,0,9,0.222222222
0.045,super lightweight,16,right-handed,1,5,0,6,0.166666667
0.045,middleweight,5,right-handed,1,8,0,9,0.111111111
0.045,lightweight,18,right-handed,11,56,0,67,0.164179104
0.045,heavyweight,34,right-handed,14,42,1,57,0.254385965
0.045,middleweight,12,right-handed,2,6,1,9,0.277777778
0.045,super welterweight,9,right-handed,2,5,0,7,0.285714286
0.045,lightweight,12,right-handed,1,5,1,7,0.214285714
0.045,super welterweight,27,right-handed,1,11,0,12,0.083333333
0.045,super featherweight,17,right-handed,1,3,0,4,0.25
0.045,heavyweight,26,right-handed,1,16,2,19,0.105263158
0.045,cruiserweight,23,right-handed,3,6,1,10,0.35
0.045,super lightweight,4,right-handed,1,5,0,6,0.166666667
0.045,super featherweight,NA,right-handed,1,10,0,11,0.090909091
0.045,featherweight,20,right-handed,1,3,0,4,0.25
0.045,super bantamweight,10,right-handed,2,7,0,9,0.222222222
0.045,welterweight,20,right-handed,1,7,0,8,0.125
0.045,super featherweight,NA,right-handed,2,6,0,8,0.25
0.045,welterweight,23,right-handed,2,7,1,10,0.25
0.045,heavyweight,22,right-handed,3,11,0,14,0.214285714
0.045,light heavyweight,19,right-handed,1,11,1,13,0.115384615
0.045,light flyweight,16,right-handed,1,5,1,7,0.214285714
0.045,welterweight,10,right-handed,1,8,0,9,0.111111111
0.045,bantamweight,11,right-handed,1,5,0,6,0.166666667
0.045,cruiserweight,15,right-handed,2,9,0,11,0.181818182
0.045,heavyweight,29,right-handed,3,45,0,48,0.0625
0.045,super featherweight,11,right-handed,1,6,0,7,0.142857143
0.046,heavyweight,16,right-handed,0,4,0,4,0
0.046,flyweight,12,right-handed,0,4,0,4,0
0.046,super flyweight,9,right-handed,0,4,0,4,0
0.046,super welterweight,5,right-handed,0,4,0,4,0
0.046,bantamweight,23,right-handed,0,4,0,4,0
0.046,lightweight,22,right-handed,0,4,1,5,0.1
0.046,super featherweight,9,right-handed,0,3,0,3,0
0.046,featherweight,11,right-handed,0,4,0,4,0
0.046,super flyweight,5,right-handed,0,4,0,4,0
0.046,featherweight,11,right-handed,0,4,1,5,0.1
0.046,lightweight,NA,right-handed,0,4,0,4,0
0.046,welterweight,22,right-handed,0,4,0,4,0
0.046,super bantamweight,21,right-handed,0,4,0,4,0
0.046,super welterweight,14,right-handed,2,4,5,11,0.409090909
0.046,lightweight,23,right-handed,5,15,3,23,0.282608696
0.046,super lightweight,27,right-handed,16,124,5,145,0.127586207
0.046,featherweight,30,right-handed,17,9,0,26,0.653846154
0.046,cruiserweight,19,right-handed,5,6,1,12,0.458333333
0.046,super lightweight,15,right-handed,1,7,0,8,0.125
0.046,super lightweight,21,right-handed,5,6,0,11,0.454545455
0.046,super welterweight,23,right-handed,13,6,1,20,0.675
0.046,light flyweight,10,right-handed,4,6,1,11,0.409090909
0.046,lightweight,29,right-handed,9,26,0,35,0.257142857
0.046,bantamweight,18,right-handed,14,9,0,23,0.608695652
0.046,super featherweight,13,right-handed,9,8,1,18,0.527777778
0.045,featherweight,10,right-handed,9,5,0,14,0.642857143
0.045,middleweight,NA,right-handed,5,10,0,15,0.333333333
0.045,super welterweight,19,right-handed,5,8,1,14,0.392857143
0.045,flyweight,16,right-handed,13,33,2,48,0.291666667
0.045,super featherweight,8,right-handed,11,10,1,22,0.522727273
0.045,super flyweight,9,right-handed,4,10,1,15,0.3
0.045,heavyweight,23,right-handed,5,6,0,11,0.454545455
0.045,light flyweight,18,right-handed,5,7,0,12,0.416666667
0.045,super welterweight,11,right-handed,6,10,0,16,0.375
0.045,light heavyweight,19,right-handed,3,33,0,36,0.083333333
0.045,lightweight,7,right-handed,9,8,0,17,0.529411765
0.045,super welterweight,7,right-handed,7,12,0,19,0.368421053
0.045,super featherweight,15,right-handed,5,5,1,11,0.5
0.045,super flyweight,17,right-handed,8,5,0,13,0.615384615
0.045,super lightweight,17,right-handed,11,21,2,34,0.352941176
0.045,middleweight,15,right-handed,8,39,3,50,0.19
0.045,heavyweight,19,right-handed,2,5,2,9,0.333333333
0.045,cruiserweight,11,right-handed,3,5,0,8,0.375
0.045,super lightweight,12,right-handed,2,5,2,9,0.333333333
0.045,super lightweight,NA,right-handed,3,7,0,10,0.3
0.045,welterweight,16,right-handed,3,8,1,12,0.291666667
0.045,super middleweight,26,right-handed,1,8,2,11,0.181818182
0.045,welterweight,10,right-handed,3,5,1,9,0.388888889
0.045,welterweight,21,right-handed,3,5,0,8,0.375
0.045,super featherweight,15,right-handed,3,7,0,10,0.3
0.046,flyweight,5,right-handed,0,1,0,1,0
0.046,welterweight,16,right-handed,0,2,0,2,0
0.046,bantamweight,10,right-handed,0,4,0,4,0
0.046,welterweight,14,right-handed,0,4,0,4,0
0.046,super welterweight,14,right-handed,0,4,0,4,0
0.046,featherweight,16,right-handed,0,4,1,5,0.1
0.046,bantamweight,11,right-handed,0,4,0,4,0
0.046,middleweight,28,right-handed,0,4,0,4,0
0.046,featherweight,NA,right-handed,0,3,0,3,0
0.046,middleweight,14,right-handed,0,4,0,4,0
0.046,cruiserweight,12,right-handed,10,6,3,19,0.605263158
0.046,super flyweight,NA,right-handed,0,4,0,4,0
0.046,super middleweight,15,right-handed,0,1,0,1,0
0.046,featherweight,16,right-handed,0,4,0,4,0
0.046,welterweight,7,right-handed,0,4,0,4,0
0.046,cruiserweight,23,right-handed,0,4,0,4,0
0.046,welterweight,21,right-handed,0,3,0,3,0
0.046,super middleweight,14,right-handed,0,4,0,4,0
0.046,super bantamweight,30,right-handed,0,4,1,5,0.1
0.046,light heavyweight,10,right-handed,0,4,0,4,0
0.046,super flyweight,5,right-handed,0,4,0,4,0
0.046,light flyweight,19,right-handed,0,4,0,4,0
0.046,welterweight,9,right-handed,0,4,0,4,0
0.046,super lightweight,21,right-handed,0,4,1,5,0.1
0.046,bantamweight,5,right-handed,0,4,0,4,0
0.046,super welterweight,18,right-handed,0,4,0,4,0
0.046,light heavyweight,20,right-handed,0,4,0,4,0
0.046,super middleweight,9,right-handed,0,4,0,4,0
0.046,welterweight,20,right-handed,0,4,0,4,0
0.046,super welterweight,11,right-handed,0,4,1,5,0.1
0.046,welterweight,14,right-handed,0,4,0,4,0
0.046,super welterweight,15,right-handed,2,4,0,6,0.333333333
0.046,bantamweight,18,right-handed,0,4,1,5,0.1
0.046,flyweight,NA,right-handed,0,3,0,3,0
0.046,featherweight,5,right-handed,0,4,0,4,0
0.046,lightweight,22,right-handed,0,4,0,4,0
0.046,cruiserweight,25,right-handed,14,9,0,23,0.608695652
0.046,super flyweight,NA,right-handed,0,4,0,4,0
0.046,bantamweight,6,right-handed,0,4,0,4,0
0.046,cruiserweight,18,right-handed,0,4,0,4,0
0.046,featherweight,10,right-handed,0,4,0,4,0
0.046,cruiserweight,15,right-handed,0,4,0,4,0
0.046,heavyweight,11,right-handed,0,4,0,4,0
0.046,light flyweight,8,right-handed,0,4,0,4,0
0.046,super featherweight,NA,right-handed,0,4,0,4,0
0.046,welterweight,15,right-handed,0,4,1,5,0.1
0.046,bantamweight,6,right-handed,0,3,0,3,0
0.046,lightweight,7,right-handed,0,4,0,4,0
0.046,super welterweight,16,right-handed,0,4,0,4,0
0.046,featherweight,11,right-handed,0,4,0,4,0
0.046,light heavyweight,8,right-handed,4,4,0,8,0.5
0.046,featherweight,9,right-handed,1,4,1,6,0.25
0.046,super flyweight,20,right-handed,1,12,0,13,0.076923077
0.046,welterweight,15,right-handed,2,21,2,25,0.12
0.046,middleweight,15,right-handed,1,5,0,6,0.166666667
0.046,heavyweight,NA,right-handed,1,9,0,10,0.1
0.046,super featherweight,5,right-handed,1,4,0,5,0.2
0.046,welterweight,22,right-handed,3,24,3,30,0.15
0.046,heavyweight,8,right-handed,1,4,0,5,0.2
0.046,middleweight,24,right-handed,2,4,0,6,0.333333333
0.046,super welterweight,12,right-handed,1,5,0,6,0.166666667
0.046,cruiserweight,16,right-handed,0,7,1,8,0.0625
0.046,heavyweight,21,right-handed,2,4,0,6,0.333333333
0.046,bantamweight,8,right-handed,1,4,0,5,0.2
0.046,flyweight,8,right-handed,1,4,0,5,0.2
0.046,featherweight,14,right-handed,1,4,0,5,0.2
0.046,flyweight,20,right-handed,1,4,0,5,0.2
0.046,heavyweight,19,right-handed,1,25,1,27,0.055555556
0.046,flyweight,4,right-handed,2,4,0,6,0.333333333
0.046,super featherweight,7,right-handed,1,4,1,6,0.25
0.046,middleweight,24,right-handed,9,27,0,36,0.25
0.046,flyweight,7,right-handed,1,3,0,4,0.25
0.046,super lightweight,13,right-handed,1,4,0,5,0.2
0.046,middleweight,16,right-handed,2,4,0,6,0.333333333
0.046,light flyweight,7,right-handed,2,4,0,6,0.333333333
0.046,bantamweight,14,right-handed,2,4,0,6,0.333333333
0.046,featherweight,NA,right-handed,1,12,0,13,0.076923077
0.046,super welterweight,15,right-handed,2,5,0,7,0.285714286
0.046,flyweight,10,right-handed,2,4,0,6,0.333333333
0.046,welterweight,14,right-handed,1,5,0,6,0.166666667
0.046,featherweight,6,right-handed,1,5,0,6,0.166666667
0.046,welterweight,24,right-handed,1,9,0,10,0.1
0.046,welterweight,15,right-handed,1,4,0,5,0.2
0.046,light flyweight,12,right-handed,1,5,1,7,0.214285714
0.046,super welterweight,9,right-handed,1,4,0,5,0.2
0.046,super flyweight,5,right-handed,1,4,0,5,0.2
0.046,light heavyweight,18,right-handed,1,7,0,8,0.125
0.046,super lightweight,16,right-handed,8,24,1,33,0.257575758
0.046,flyweight,12,right-handed,1,5,0,6,0.166666667
0.046,featherweight,10,right-handed,1,4,0,5,0.2
0.046,middleweight,11,right-handed,1,5,0,6,0.166666667
0.046,super featherweight,NA,right-handed,1,4,0,5,0.2
0.046,super middleweight,25,right-handed,4,17,0,21,0.19047619
0.046,super lightweight,19,right-handed,2,13,0,15,0.133333333
0.046,heavyweight,15,right-handed,2,5,0,7,0.285714286
0.046,light heavyweight,27,right-handed,0,4,1,5,0.1
0.046,light heavyweight,17,right-handed,0,4,0,4,0
0.046,featherweight,17,right-handed,0,4,0,4,0
0.046,featherweight,22,right-handed,0,4,1,5,0.1
0.046,featherweight,NA,right-handed,0,4,0,4,0
0.046,super bantamweight,8,right-handed,22,14,0,36,0.611111111
0.046,super lightweight,7,right-handed,8,10,0,18,0.444444444
0.046,super lightweight,7,right-handed,10,5,0,15,0.666666667
0.046,super lightweight,9,right-handed,1,4,1,6,0.25
0.046,heavyweight,16,right-handed,7,7,0,14,0.5
0.046,super welterweight,10,right-handed,5,5,1,11,0.5
0.046,lightweight,12,right-handed,4,8,3,15,0.366666667
0.046,featherweight,13,right-handed,4,4,0,8,0.5
0.046,super welterweight,13,right-handed,13,48,2,63,0.222222222
0.046,light heavyweight,17,right-handed,14,25,1,40,0.3625
0.046,super welterweight,22,right-handed,2,3,3,8,0.4375
0.046,bantamweight,9,right-handed,9,7,0,16,0.5625
0.046,super welterweight,9,right-handed,7,7,0,14,0.5
0.046,featherweight,13,right-handed,1,14,1,16,0.09375
